subject_id,epoch,label,mean_2,std_2,variance_2,skew_2,kurtosis_2,rms_2,zcr_2,delta_power_2,delta_relative_power_2,theta_power_2,theta_relative_power_2,alpha_power_2,alpha_relative_power_2,beta_power_2,beta_relative_power_2,gamma_power_2,gamma_relative_power_2,hjorth_activity_2,hjorth_mobility_2,hjorth_complexity_2,perm_entropy_2,approx_entropy_2,sample_entropy_2,shannon_entropy_2,stft_mean_power_2,wavelet_mean_power_2,higuchi_fd_2,hurst_exponent_2,lyapunov_exponent_2
healthy1,57,0,5.53177117e-08,9.70623319e-06,9.42109628e-11,0.05196237,-0.15443,9.70639082e-06,0.0140625,1.70372182e-11,0.65514712,1.19711766e-11,0.46033817,2.72321245e-12,0.10471808,8.14346521e-13,0.03131478,9.2042649e-15,0.00035394,9.42109628e-11,0.04789741,1.30319628,0.51155031,0.17730765,0.16174151,2.41908468,1.5410523896454737e-07,1.0129809707606635e-05,0.9670102775660226,0.2647452633054513,0.0676756082834745
healthy1,58,0,-1.35380304e-07,1.05828702e-05,1.11997142e-10,0.16278327,0.32690693,1.05837361e-05,0.01471354,1.72300582e-11,0.61890589,1.33252089e-11,0.47864321,3.31733281e-12,0.11915902,1.15145314e-12,0.04136034,9.35728024e-15,0.00033611,1.11997142e-10,0.04892635,1.37831813,0.50760152,0.18102871,0.15939359,2.51798987,1.6547482127797973e-07,1.064864321336788e-05,0.9664230737124778,0.567756511635412,0.0671462849208286
healthy1,59,0,2.1240829e-07,1.18023148e-05,1.39294635e-10,0.02777919,0.3818853,1.1804226e-05,0.01204427,1.63437983e-11,0.67521602,9.97431875e-12,0.41207189,2.48583052e-12,0.10269783,8.5552767e-13,0.03534466,8.2934045e-15,0.00034263,1.39294635e-10,0.03819389,1.6077093,0.51160826,0.13168853,0.12398402,2.34833947,1.6920615878694285e-07,9.089875643964571e-06,0.9657068818061936,0.4017594649709997,0.0675231154168211
healthy1,60,0,-1.81839639e-08,1.16716096e-05,1.3622647e-10,-0.13620039,0.73193713,1.16716237e-05,0.01308594,1.90105136e-11,0.63423015,1.37938936e-11,0.46019289,3.78527551e-12,0.12628464,1.17230707e-12,0.03911059,8.38087238e-15,0.0002796,1.3622647e-10,0.04494468,1.47848881,0.50739361,0.16136563,0.14343964,2.45549182,1.753506680527974e-07,1.0569952998485512e-05,0.9680925849272422,0.6182329249773921,0.0680414551532284
healthy1,61,0,3.05805817e-08,1.04554211e-05,1.09315831e-10,0.08125729,-0.28053969,1.04554659e-05,0.01308594,1.73838093e-11,0.61386558,1.2946837e-11,0.45718504,3.29664179e-12,0.11641263,1.07976629e-12,0.03812924,8.978414130000002e-15,0.00031705,1.09315831e-10,0.04855753,1.34159354,0.50011499,0.18064643,0.16764871,2.50766529,1.6488414385205905e-07,1.05652554673602e-05,0.9688247821104082,0.2699758338183202,0.0687487532854939
healthy1,62,0,-2.28618511e-10,1.20350171e-05,1.44841637e-10,-0.22358447,1.00835442,1.20350171e-05,0.01432292,1.84795455e-11,0.66137204,1.14517214e-11,0.40985036,2.67869892e-12,0.09586905,1.04850752e-12,0.03752547,8.508511560000001e-15,0.00030451,1.44841637e-10,0.03991401,1.59322285,0.50772251,0.13934156,0.13174932,2.36967292,1.719464240501723e-07,9.776194159319005e-06,0.9673543020974256,0.3721445484729705,0.0671442975688811
healthy1,63,0,-7.69879902e-08,1.10546149e-05,1.22204511e-10,0.066618,-0.21061208,1.1054883e-05,0.01041667,1.56496922e-11,0.63075686,1.12103978e-11,0.45183223,2.80199313e-12,0.11293362,6.38186243e-13,0.02572193,9.03982878e-15,0.00036435,1.22204511e-10,0.04047684,1.46954513,0.51319816,0.14116987,0.12900454,2.41171887,1.6672396236654392e-07,9.380630396015436e-06,0.966006757419567,0.5265308670160005,0.0685370717500867
healthy1,64,0,-2.89262311e-08,1.1047143e-05,1.22039369e-10,-0.18076493,-0.07127589,1.10471809e-05,0.0141276,1.83093216e-11,0.65778576,1.22732562e-11,0.4409324,3.19332558e-12,0.1147243,1.19392098e-12,0.04289314,8.30390521e-15,0.00029833,1.22039369e-10,0.04558401,1.43536548,0.50553278,0.16509883,0.15189923,2.41964372,1.7146925121757888e-07,9.939861096915614e-06,0.9670844636609234,0.2870895452560166,0.0677718351897644
healthy1,65,0,-3.5019431e-08,1.17280849e-05,1.37547975e-10,0.05813891,0.55493947,1.17281372e-05,0.01152344,2.04730951e-11,0.6705369,1.3007034e-11,0.42600771,2.63127427e-12,0.08617976,9.93504237e-13,0.03253935,8.8233121e-15,0.00028898,1.37547975e-10,0.04136717,1.50795376,0.50260327,0.14576975,0.13403727,2.35513096,1.7675791899682733e-07,1.020275396798863e-05,0.9685555523034858,0.5556910256020315,0.0681656869290686
healthy1,66,0,1.29014528e-07,1.13755811e-05,1.29403844e-10,0.11134223,0.43884498,1.13763126e-05,0.01295573,1.74558959e-11,0.65092476,1.13072882e-11,0.42164515,2.81550206e-12,0.10498917,1.06405514e-12,0.03967827,7.85044861e-15,0.00029274,1.29403844e-10,0.04172861,1.51248159,0.50942311,0.14635826,0.12918822,2.43169844,1.7180616610648357e-07,9.436265012109136e-06,0.9659701378200932,0.3163552587261074,0.0679205269143791
healthy1,67,0,4.8192471e-08,1.22498168e-05,1.50058011e-10,-0.06682438,-0.09752929,1.22499116e-05,0.0124349,2.15045274e-11,0.67001185,1.44786945e-11,0.45110951,3.40356633e-12,0.10604417,1.17394704e-12,0.03657641,8.41063203e-15,0.00026205,1.50058011e-10,0.04212387,1.54142066,0.50270469,0.14924129,0.13691968,2.3849512,1.8798948176964865e-07,1.0555426806641444e-05,0.9687508862922016,0.4814350788826704,0.0689002256633855
healthy1,68,0,-1.52324108e-07,1.28417319e-05,1.64910078e-10,-0.14049953,0.53657759,1.28426353e-05,0.01230469,2.05634099e-11,0.66620416,1.16332443e-11,0.37688865,3.36653628e-12,0.10906754,1.32062636e-12,0.04278506,8.353342830000001e-15,0.00027063,1.64910078e-10,0.0405211,1.68076466,0.50814637,0.14129555,0.13164243,2.37430797,1.8760894746962282e-07,9.72049009378774e-06,0.9658255619930264,0.579090610988057,0.0663653529649166
healthy1,69,0,5.09865112e-08,1.19271725e-05,1.42257443e-10,0.01047254,-0.38630232,1.19272814e-05,0.01113281,2.02455825e-11,0.68515254,1.27878923e-11,0.43276882,2.96445836e-12,0.10032342,7.55290075e-13,0.02556058,9.86319999e-15,0.00033379,1.42257443e-10,0.0391631,1.55775356,0.50646753,0.13565799,0.12723005,2.3046806,1.803330317595585e-07,1.0017324839883615e-05,0.9682399159402408,0.3117488958977536,0.069030466114058
healthy1,70,0,1.07427737e-07,1.15677505e-05,1.33812851e-10,-0.18775101,0.24107371,1.15682493e-05,0.01289062,1.8587494e-11,0.64211721,1.38648722e-11,0.47897113,3.07193489e-12,0.10612201,9.55604925e-13,0.033012,8.257703110000001e-15,0.00028527,1.33812851e-10,0.0425675,1.47982706,0.50508625,0.15084565,0.14022695,2.42139709,1.7761480751898768e-07,1.065504984759397e-05,0.9686887019050946,0.4335000869619496,0.0686326712233966
healthy1,71,0,-3.00170128e-07,1.34671256e-05,1.81363472e-10,-0.08623124,0.13896976,1.34704705e-05,0.01015625,2.36422241e-11,0.71553343,1.15291722e-11,0.34893114,2.28425903e-12,0.06913325,7.97885355e-13,0.02414805,8.466940350000001e-15,0.00025625,1.81363472e-10,0.03363666,1.79823086,0.50941311,0.11185967,0.10722874,2.17432717,1.8928483989034057e-07,9.13901537450372e-06,0.967253257694742,0.4670097204685157,0.0686834403561229
healthy1,72,0,2.9135731e-07,1.26500716e-05,1.60024311e-10,-0.02282997,-0.050845,1.26534264e-05,0.0109375,2.02337929e-11,0.66204139,1.33439775e-11,0.43660946,3.32643164e-12,0.10883948,6.855099e-13,0.0224296,8.64449396e-15,0.00028284,1.60024311e-10,0.037482,1.56273363,0.50793861,0.12801742,0.11857604,2.34844486,1.844196190999306e-07,1.0069924998542033e-05,0.9704556939947608,0.2772895832107577,0.0689387216373366
healthy1,73,0,-2.14441803e-08,1.31699998e-05,1.73448894e-10,-0.01081736,-0.39576498,1.31700172e-05,0.01028646,2.38055352e-11,0.69915214,1.2913831e-11,0.3792703,2.67215109e-12,0.07847923,8.25800433e-13,0.02425319,9.54573596e-15,0.00028035,1.73448894e-10,0.03545915,1.7044308,0.50523903,0.11957842,0.1130182,2.24071023,1.905576186291581e-07,9.611059730145572e-06,0.969269479116508,0.4172313421240098,0.0689270020447144
healthy1,74,0,-3.04109326e-08,1.33178682e-05,1.77365615e-10,-0.21102454,0.22684201,1.3317903e-05,0.01178385,2.14474804e-11,0.66856054,1.35981398e-11,0.42388101,2.96402312e-12,0.09239448,8.13141696e-13,0.02534724,6.144709090000001e-15,0.00019154,1.77365615e-10,0.03588754,1.63840333,0.50010344,0.12157399,0.11448476,2.30701735,1.890200709673851e-07,1.0251853943052898e-05,0.97111766615394,0.6142823453461257,0.0698253851406285
healthy1,75,0,1.02202208e-07,1.3567173e-05,1.84068182e-10,-0.11109092,0.59761155,1.35675579e-05,0.01074219,2.7192428e-11,0.70024492,1.45719448e-11,0.37524896,3.06096765e-12,0.07882441,9.82875668e-13,0.02531049,7.849807910000001e-15,0.00020214,1.84068182e-10,0.03733212,1.67382315,0.5052302,0.12731405,0.11505439,2.2346129,1.946529707931685e-07,1.0425580829216486e-05,0.96972657831158,0.4510325521403074,0.0691879562341294
healthy1,76,0,-3.89700189e-08,1.30095989e-05,1.69249662e-10,-0.14196179,0.27570901,1.30096572e-05,0.00989583,2.02440889e-11,0.68031525,1.2628113e-11,0.42437562,2.56235672e-12,0.0861096,6.11689837e-13,0.02055622,7.7236506e-15,0.00025956,1.69249662e-10,0.03457656,1.63502891,0.50284313,0.11535472,0.10999644,2.2540872,1.8359962272519346e-07,9.613539607371228e-06,0.9708568788146869,0.4340562072313369,0.0679429446949678
healthy1,77,0,9.03454661e-09,1.31571078e-05,1.73109486e-10,-0.01029505,-0.18801016,1.31571109e-05,0.01126302,2.11366977e-11,0.67234062,1.16813816e-11,0.37157495,2.9499671e-12,0.09383598,1.11794061e-12,0.03556075,7.047856620000001e-15,0.00022419,1.73109486e-10,0.03704133,1.71150964,0.50146772,0.12661675,0.11902445,2.33270048,1.89680374080424e-07,9.478556381115816e-06,0.9696560329976248,0.4123502201868603,0.0679643342016983
healthy1,78,0,-1.2677857e-07,1.30980251e-05,1.71558261e-10,0.07996427,0.02475205,1.30986386e-05,0.01165365,2.14708632e-11,0.67971991,1.35788353e-11,0.42987581,2.78117484e-12,0.08804583,6.33096061e-13,0.02004242,8.68854378e-15,0.00027506,1.71558261e-10,0.03533636,1.63142871,0.50316015,0.11865608,0.11295244,2.28034182,1.877859271653057e-07,1.0345809926485911e-05,0.9711857984436968,0.337592662878364,0.0691020559377315
healthy1,79,0,1.06965567e-07,1.34193721e-05,1.80079546e-10,0.06802611,-0.11608098,1.34197984e-05,0.00957031,2.10684363e-11,0.67995902,1.32234484e-11,0.42677125,2.79502289e-12,0.09020608,7.44276198e-13,0.02402064,8.554835480000001e-15,0.0002761,1.80079546e-10,0.03441277,1.69708036,0.49939014,0.11580646,0.10890982,2.2974143,1.9635001423420538e-07,9.840176660458967e-06,0.9707632610102898,0.4995118870588566,0.0692017601260475
healthy1,80,0,-1.98745444e-07,1.30539927e-05,1.70406726e-10,-0.12386418,-0.29148728,1.30555056e-05,0.00970052,1.90201772e-11,0.67246248,1.22131395e-11,0.43179819,3.01700275e-12,0.10666679,7.53787897e-13,0.02665033,8.759242690000001e-15,0.00030968,1.70406726e-10,0.03604912,1.71233845,0.50618328,0.12162902,0.11171423,2.34563099,1.951802843489548e-07,1.0089174981038444e-05,0.967702142341602,0.1853177676354866,0.0682677840270629
healthy1,81,0,1.68313155e-07,1.53697051e-05,2.36227836e-10,0.01095953,-0.00919084733,1.53706267e-05,0.01002604,2.9839846e-11,0.73018529,1.40378444e-11,0.34350806,2.4442732e-12,0.05981171,7.53774589e-13,0.01844497,8.430405830000001e-15,0.00020629,2.36227836e-10,0.03088891,1.918752,0.50100613,0.10101772,0.09661383,2.08578381,2.124150869225005e-07,1.0012512869876147e-05,0.9710782637282502,0.2746786382274243,0.0681403592168068
healthy1,82,0,1.0940482e-08,1.53579644e-05,2.35867071e-10,0.17363947,0.1804038,1.53579683e-05,0.01119792,2.26578755e-11,0.69433671,1.26659866e-11,0.3881414,2.80149146e-12,0.08584999,8.53687358e-13,0.02616073,8.555177230000001e-15,0.00026217,2.35867071e-10,0.03106278,1.957265,0.50417882,0.10106252,0.0952326,2.24591004,2.109665292256134e-07,1.0041746386292528e-05,0.969182865921678,0.3741643476618972,0.0672130124022265
healthy1,83,0,-1.25688854e-07,1.35554603e-05,1.83750505e-10,-0.05577598,-0.31101752,1.3556043e-05,0.00957031,2.28661811e-11,0.69669356,1.22299259e-11,0.372625,2.36873669e-12,0.07217137,7.33444e-13,0.02234679,7.929223e-15,0.00024159,1.83750505e-10,0.03319544,1.72392472,0.5020527,0.11055885,0.10370565,2.21413268,1.945784708202636e-07,9.35956884248944e-06,0.9705844111251408,0.4621547230344542,0.068238875811555
healthy1,84,0,2.19891947e-07,1.45067216e-05,2.10444972e-10,0.07560042,0.88504495,1.45083881e-05,0.01126302,2.60138393e-11,0.71125452,1.53814117e-11,0.42054917,3.27331692e-12,0.08949703,8.14675379e-13,0.02227436,8.434488440000001e-15,0.00023061,2.10444972e-10,0.03449474,1.75789722,0.49995559,0.11502435,0.10548367,2.23933909,2.052429581911224e-07,1.0997237051306044e-05,0.9715755663098417,0.4556148642573555,0.0676479078111959
healthy1,85,0,-1.178933e-07,1.26880709e-05,1.60987142e-10,-0.03067018,0.2355088,1.26886186e-05,0.0125651,2.21220603e-11,0.6717435,1.2886903e-11,0.39131496,3.07403413e-12,0.09334404,6.33624073e-13,0.0192402,7.59243181e-15,0.00023055,1.60987142e-10,0.03666409,1.57288304,0.50276854,0.12458347,0.11951458,2.28484311,1.8508472051902305e-07,9.964279196772176e-06,0.970102860299248,0.2102417465090123,0.0689571384278809
healthy1,86,0,-1.86772791e-07,1.3584159e-05,1.84529375e-10,-0.16866995,-0.02473912,1.35854429e-05,0.00917969,2.10912002e-11,0.70837735,1.10943823e-11,0.37262029,2.45987253e-12,0.08261825,6.76207644e-13,0.02271138,6.670270310000001e-15,0.00022403,1.84529375e-10,0.03230099,1.76758388,0.50507095,0.10702253,0.10240019,2.20804443,1.934167860285086e-07,9.215289169930074e-06,0.9687521743542712,0.3882370562000485,0.0684715162920638
healthy1,87,0,6.14488694e-08,1.37693296e-05,1.89594439e-10,-0.02327555,-0.2636602,1.37694668e-05,0.01015625,2.08033341e-11,0.65237486,1.36787029e-11,0.42895249,3.01328446e-12,0.09449404,6.07796226e-13,0.01905997,6.4769508e-15,0.00020311,1.89594439e-10,0.03408364,1.66859226,0.50262815,0.11300488,0.1069958,2.31196908,1.990659743936435e-07,1.0343874733216554e-05,0.9725036624357448,0.2832543113886664,0.0689000570931498
healthy1,88,0,-4.24422827e-08,1.30661951e-05,1.70725455e-10,-0.16905144,-0.38185035,1.30662641e-05,0.0094401,2.18433165e-11,0.72180023,1.12828723e-11,0.37283623,2.06774445e-12,0.06832746,6.2309587e-13,0.02058986,7.3333268e-15,0.00024233,1.70725455e-10,0.03278187,1.70502485,0.50138873,0.10924069,0.10605666,2.1550841,1.930552577422647e-07,9.107806518302983e-06,0.9690186596251428,0.3499032449646361,0.0693900926459452
healthy1,89,0,2.40596687e-07,1.32240182e-05,1.74874657e-10,-0.05915078,-0.07269338,1.32262067e-05,0.0108724,2.17850108e-11,0.68866901,1.3832426e-11,0.43727144,2.7930483e-12,0.088294,5.12587715e-13,0.01620395,9.4004895e-15,0.00029717,1.74874657e-10,0.03467807,1.6265936,0.50358465,0.11610001,0.10726373,2.25349525,1.898324353378941e-07,1.073889628243628e-05,0.9709699187595596,0.3593986946003105,0.0698438904980938
healthy1,90,0,2.7236794e-08,1.28647368e-05,1.65501452e-10,0.17479582,-0.07003177,1.28647656e-05,0.0109375,2.11023182e-11,0.70118445,1.21503909e-11,0.40373125,2.71740488e-12,0.09029349,6.80030782e-13,0.02259595,7.868943480000001e-15,0.00026147,1.65501452e-10,0.03513335,1.62989668,0.50564807,0.11832902,0.11162702,2.24082554,1.859375419653461e-07,9.439290512366829e-06,0.9695558171635362,0.2870806518551254,0.0673588429207133
healthy1,91,0,1.76786595e-08,1.41638237e-05,2.00613902e-10,0.28157543,0.34691616,1.41638347e-05,0.01145833,2.33730127e-11,0.70114172,1.35220334e-11,0.40563285,2.6322607e-12,0.07896234,6.54120216e-13,0.01962224,6.7867749e-15,0.00020359,2.00613902e-10,0.0320835,1.75405959,0.50429405,0.1059463,0.10300172,2.20545146,1.965163761221191e-07,9.823182684745462e-06,0.970658656172994,0.4553136621377197,0.0688974231660438
healthy1,92,0,-3.24272374e-08,1.37640338e-05,1.89448627e-10,-0.0154406,0.44048421,1.3764072e-05,0.01106771,2.26400207e-11,0.67611727,1.24272564e-11,0.37112522,2.9041599e-12,0.08672928,9.14941747e-13,0.02732365,8.407483280000001e-15,0.00025108,1.89448627e-10,0.03498622,1.8216959,0.50853856,0.11674077,0.10744459,2.31511147,1.9237414648232939e-07,9.448816890483116e-06,0.9664733612284934,0.4214476459583326,0.0669610554029962
healthy1,93,0,-2.00703612e-07,1.22392792e-05,1.49799955e-10,-0.17327427,0.3972712,1.22409247e-05,0.01002604,1.99499278e-11,0.69592345,1.18361512e-11,0.41288647,2.53875247e-12,0.08856059,4.82130329e-13,0.0168184,6.277482450000001e-15,0.00021898,1.49799955e-10,0.03455316,1.55285294,0.50462907,0.11586837,0.10959316,2.24118509,1.7713147233345158e-07,9.44631285085178e-06,0.9698609595568948,0.1606117507726839,0.0691391559065034
healthy1,94,0,-4.99405648e-08,1.39350378e-05,1.94185278e-10,0.05692216,0.23517722,1.39351273e-05,0.01165365,2.57942552e-11,0.71549336,1.46134659e-11,0.40535529,3.05476862e-12,0.08473463,7.9273941e-13,0.02198938,8.65268836e-15,0.00024001,1.94185278e-10,0.03497774,1.72785138,0.50418296,0.11730073,0.10934318,2.20572878,2.003650068164604e-07,1.0232431688039497e-05,0.9695417749856814,0.2096510425632668,0.0690280125264218
healthy1,95,0,7.02995327e-08,1.33578553e-05,1.78432299e-10,-0.19629451,-0.26290662,1.33580403e-05,0.00898437,2.22978366e-11,0.68931837,1.18049023e-11,0.36493837,2.82139947e-12,0.08722113,8.79470756e-13,0.02718808,8.08263966e-15,0.00024987,1.78432299e-10,0.03508795,1.72705284,0.50363382,0.11827504,0.1118405,2.25793987,1.97757578318378e-07,9.311754564021224e-06,0.9691212845248448,0.3575997031273705,0.0674495317383547
healthy1,96,0,-4.07174207e-08,1.50757708e-05,2.27278866e-10,0.24352392,-0.14845574,1.50758258e-05,0.01113281,2.41336366e-11,0.70678597,1.23280309e-11,0.36104294,2.76021677e-12,0.08083666,6.6938033e-13,0.0196037,7.92525059e-15,0.0002321,2.27278866e-10,0.03039385,1.89527401,0.49959344,0.09901893,0.09582667,2.18361656,2.089432980755644e-07,9.742406962204517e-06,0.9716664036956558,0.309304233210069,0.0679834211058691
healthy1,97,0,-1.14434681e-07,1.59538512e-05,2.54525367e-10,-0.06414977,-0.26921981,1.59542616e-05,0.0078125,2.43126818e-11,0.7515223,1.22926491e-11,0.37997454,2.22866515e-12,0.06888963,5.89003947e-13,0.01820653,6.864861850000001e-15,0.0002122,2.54525367e-10,0.02737489,1.98946597,0.49933508,0.08726283,0.08441027,2.08304824,2.187072286819125e-07,9.252263169862696e-06,0.9723282075376444,0.5317732198242385,0.0685789562101697
healthy1,98,0,2.26831314e-07,1.28328133e-05,1.64681096e-10,0.23569987,-0.0683478,1.28348178e-05,0.01210938,2.02815873e-11,0.693586,1.2131032e-11,0.4148548,2.63126e-12,0.08998335,5.87138388e-13,0.02007885,7.2528652e-15,0.00024803,1.64681096e-10,0.03464106,1.58511153,0.50398974,0.11624831,0.10990852,2.26293249,1.8373287459226186e-07,9.90245947197086e-06,0.9717620696983392,0.2466259274939235,0.0700246494471814
healthy1,99,0,-1.7058733e-07,1.31727144e-05,1.73520404e-10,-0.1399391,0.04345825,1.31738189e-05,0.00983073,2.52767383e-11,0.68808728,1.50779175e-11,0.41045341,3.07326118e-12,0.08366079,7.32363333e-13,0.01993651,7.088501090000001e-15,0.00019296,1.73520404e-10,0.03691706,1.59959142,0.50346941,0.12457235,0.11222861,2.26821472,1.94415665589479e-07,1.0531110809769204e-05,0.9717583833418024,0.4904491821149921,0.0685718969594674
healthy1,100,0,2.36402542e-07,1.28247252e-05,1.64473576e-10,0.10995421,-0.38989739,1.28269038e-05,0.00976562,2.14787287e-11,0.72011484,1.22602085e-11,0.41104659,2.4219738e-12,0.08120123,6.93891932e-13,0.02326403,8.35045767e-15,0.00027996,1.64473576e-10,0.03461401,1.64165136,0.50110631,0.1160207,0.11043932,2.2117335,1.856240616877393e-07,9.143842156840746e-06,0.9697049520779444,0.3408288757463421,0.069202132436837
healthy1,101,0,3.80005525e-08,1.33132669e-05,1.77243077e-10,-0.21548509,0.46546279,1.33133212e-05,0.00898437,2.22006859e-11,0.71600808,1.30732364e-11,0.42163305,2.60890582e-12,0.08414144,5.63524646e-13,0.01817458,6.54014554e-15,0.00021093,1.77243077e-10,0.03327242,1.72205332,0.50441043,0.10980156,0.1007316,2.20771402,1.9251028352215218e-07,9.644712060700198e-06,0.9702440297074084,0.3563597016641223,0.0687719918442231
healthy1,102,0,-1.60660578e-07,1.31367959e-05,1.72575406e-10,-0.12084038,0.92878651,1.31377783e-05,0.01165365,2.43991908e-11,0.72733114,1.28710852e-11,0.38368244,2.88690154e-12,0.0860575,7.24723692e-13,0.02160375,7.517674680000001e-15,0.0002241,1.72575406e-10,0.03562625,1.63817188,0.50127918,0.1201267,0.10930356,2.16220443,1.8372547170921717e-07,9.613572049369363e-06,0.9699001952240228,0.2922383296610299,0.0687951883176366
healthy1,103,0,5.85815354e-08,1.3558175e-05,1.83824108e-10,-0.17765755,-0.24002886,1.35583015e-05,0.0108724,2.03874103e-11,0.68650985,1.2403166e-11,0.4176546,3.05818569e-12,0.10297897,7.26392694e-13,0.02445998,7.181163430000001e-15,0.00024181,1.83824108e-10,0.03456199,1.70584871,0.50485032,0.11478939,0.10733886,2.3087607,1.9733258782575013e-07,9.971552924491344e-06,0.9695393669003092,0.2545265976530385,0.0691527953039127
healthy1,104,0,-1.8565636e-08,1.5183322e-05,2.30533268e-10,-0.0822814165,0.07418993,1.51833334e-05,0.00826823,2.46034224e-11,0.72443453,1.27947324e-11,0.37673401,2.43649586e-12,0.07174131,6.78557189e-13,0.01997975,7.56466642e-15,0.00022274,2.30533268e-10,0.03018162,1.89272388,0.50130959,0.09827333,0.0931538,2.15053338,2.1224174596741386e-07,9.768014584992224e-06,0.9712272510095032,0.3610441458074781,0.0708167969336171
healthy1,105,0,6.99543384e-08,1.46934534e-05,2.15897574e-10,-0.0010827,-0.5532813,1.469362e-05,0.00755208,2.21146002e-11,0.6995055,1.26127139e-11,0.39895195,2.51473856e-12,0.07954353,4.87587936e-13,0.01542286,6.98703465e-15,0.00022101,2.15897574e-10,0.03032576,1.80042221,0.50314305,0.0977997,0.09347542,2.19392705,2.129419941071785e-07,9.513402213265837e-06,0.9717027022147704,0.2184266805260666,0.0687490433490292
healthy1,106,0,-1.40184673e-07,1.03889436e-05,1.07930149e-10,-0.00046104,0.30946785,1.03898894e-05,0.01451823,1.58034078e-11,0.64080253,1.07756019e-11,0.43693316,2.52483373e-12,0.10237791,8.02857798e-13,0.03255458,7.30197621e-15,0.00029608,1.07930149e-10,0.04311486,1.37617612,0.50732246,0.15362891,0.14076305,2.41895377,1.5875668307600505e-07,9.436245053727995e-06,0.9673905866264868,0.1579292979707602,0.0674222300003986
